state_index,state_label,sensitivity_mhz_per_g,pi_time_us,wait_time_us,scan_phase_rad,mean_excited_population,population_std_across_noise_shots,population_sem,fitted_population
1,"[4, -2]",-3.42018057358473,19.12,625.0,3.5342917352885173,0.17295494742999779,0.21485585321285383,0.015192603078443041,0.19227170592267828
1,"[4, -2]",-3.42018057358473,19.12,625.0,3.9269908169872414,0.2680427820014917,0.2625830618117482,0.01856742636318135,0.24964436553118444
1,"[4, -2]",-3.42018057358473,19.12,625.0,4.319689898685965,0.34006707886093396,0.27237135415138647,0.019259563152140807,0.34447817202216846
1,"[4, -2]",-3.42018057358473,19.12,625.0,4.71238898038469,0.4789460997190305,0.30022125697054725,0.0212288486660223,0.4623355380279749
1,"[4, -2]",-3.42018057358473,19.12,625.0,5.105088062083414,0.6035300467286012,0.2944128324805323,0.020818131031532343,0.5852737479539029
1,"[4, -2]",-3.42018057358473,19.12,625.0,5.497787143782138,0.6923942322556182,0.2794744371691907,0.019761826969062844,0.6945765737763776
1,"[4, -2]",-3.42018057358473,19.12,625.0,5.890486225480862,0.740717966683098,0.2593532281895143,0.01833904263754276,0.7736036510965112
1,"[4, -2]",-3.42018057358473,19.12,750.0,0.0,0.7682216598196514,0.26013275606771624,0.018394163582422816,0.7580208098526908
1,"[4, -2]",-3.42018057358473,19.12,750.0,0.39269908169872414,0.7329177508585265,0.2803602777118754,0.019824465354541077,0.7520386324428674
1,"[4, -2]",-3.42018057358473,19.12,750.0,0.7853981633974483,0.7317103553539833,0.2852150400909651,0.020167748894471444,0.7081789726087758
1,"[4, -2]",-3.42018057358473,19.12,750.0,1.1780972450961724,0.6158841566945112,0.3177976075095569,0.022471684331486854,0.6331190659713504
1,"[4, -2]",-3.42018057358473,19.12,750.0,1.5707963267948966,0.5032800530139729,0.32140848122153776,0.022727011660261847,0.5382861028963909
1,"[4, -2]",-3.42018057358473,19.12,750.0,1.9634954084936207,0.45961840510652563,0.31589323914696366,0.022337025153180173,0.43811754234910893
1,"[4, -2]",-3.42018057358473,19.12,750.0,2.356194490192345,0.3839862834527843,0.3135940754809112,0.022174449731247835,0.34786313964256577
1,"[4, -2]",-3.42018057358473,19.12,750.0,2.748893571891069,0.26580956534178973,0.28777036497106034,0.020348437649556447,0.2812633094306347
1,"[4, -2]",-3.42018057358473,19.12,750.0,3.141592653589793,0.2526899468321303,0.280158307044521,0.01981018387169237,0.24845727213411778
1,"[4, -2]",-3.42018057358473,19.12,750.0,3.5342917352885173,0.2545127428264555,0.27696354643289417,0.01958428018241747,0.2544394495439413
1,"[4, -2]",-3.42018057358473,19.12,750.0,3.9269908169872414,0.268253698993461,0.2774804634209727,0.019620831733175553,0.2982991093780328
1,"[4, -2]",-3.42018057358473,19.12,750.0,4.319689898685965,0.38101906085943554,0.3250217008058303,0.022982504867258776,0.3733590160154582
1,"[4, -2]",-3.42018057358473,19.12,750.0,4.71238898038469,0.5046290517907476,0.3295221895496075,0.023300737478196634,0.46819197909041776
1,"[4, -2]",-3.42018057358473,19.12,750.0,5.105088062083414,0.5612252315729893,0.3260629593342512,0.02305613296390025,0.5683605396376998
1,"[4, -2]",-3.42018057358473,19.12,750.0,5.497787143782138,0.6505512874794468,0.30242433648650124,0.021384629912544726,0.6586149423442429
1,"[4, -2]",-3.42018057358473,19.12,750.0,5.890486225480862,0.7251298489205888,0.3129687355227419,0.02213023151875099,0.725214772556174
1,"[4, -2]",-3.42018057358473,19.12,875.0,0.0,0.7248425169457624,0.28779592461082676,0.0203502449890168,0.7111202163182091
